IdVenda,DataMovimentacao,NomeLocal,IdMercadoria,NomeMercadoria,Grupo,Receita,Custo,Qtde.
19121963,10/1/2024,LOJA A,1835,Produto 156,Grupo 10,"R$ 1,33","R$ 0,44",1
19121963,10/1/2024,LOJA A,1899,Produto 317,Grupo 16,"R$ 2,66","R$ 1,97",1
19122037,10/1/2024,LOJA B,3421,Produto 114,Grupo 7,"R$ 1,33","R$ 0,91",2
19122038,10/1/2024,LOJA A,9047,Produto 319,Grupo 12,"R$ 2,83","R$ 1,66",1
19122038,10/1/2024,LOJA A,9718,Produto 178,Grupo 10,"R$ 3,00","R$ 1,08",3
19122068,10/1/2024,LOJA A,1884,Produto 78,Grupo 5,"R$ 1,83","R$ 1,27",1
19122068,10/1/2024,LOJA A,1727,Produto 322,Grupo 16,"R$ 2,66","R$ 1,97",1
19122068,10/1/2024,LOJA A,1470,Produto 323,Grupo 16,"R$ 2,66","R$ 1,97",1
19122068,10/1/2024,LOJA A,4884,Produto 324,Grupo 1,"R$ 1,33","R$ 0,58",1
19122069,10/1/2024,LOJA B,120,Produto 325,Grupo 3,"R$ 5,66","R$ 3,13",1
19122215,10/1/2024,LOJA A,1632,Produto 235,Grupo 4,"R$ 4,33","R$ 1,94",1
19122325,10/1/2024,LOJA A,2063,Produto 182,Grupo 5,"R$ 1,17","R$ 0,56",1
19122325,10/1/2024,LOJA A,9188,Produto 328,Grupo 3,"R$ 8,99","R$ 4,95",3
19122362,10/1/2024,LOJA A,119,Produto 92,Grupo 11,"R$ 2,00","R$ 0,83",1
19122373,10/1/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 7,33","R$ 6,93",2
19122591,10/1/2024,LOJA A,74,Produto 198,Grupo 4,"R$ 8,33","R$ 7,72",2
19122591,10/1/2024,LOJA A,113,Produto 27,Grupo 4,"R$ 8,00","R$ 7,56",3
19122591,10/1/2024,LOJA A,1955,Produto 183,Grupo 5,"R$ 0,83","R$ 0,39",1
19122599,10/1/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 83,33","R$ 78,71",10
19122626,10/1/2024,LOJA B,82,Produto 176,Grupo 5,"R$ 1,83","R$ 1,08",1
19122626,10/1/2024,LOJA B,98,Produto 53,Grupo 4,"R$ 1,66","R$ 1,31",1
19122626,10/1/2024,LOJA B,1637,Produto 60,Grupo 4,"R$ 2,17","R$ 1,77",1
19122627,10/1/2024,LOJA A,1978,Produto 338,Grupo 16,"R$ 2,33","R$ 1,96",1
19122652,10/1/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 8,33","R$ 7,87",2
19122672,10/1/2024,LOJA A,7453,Produto 340,Grupo 16,"R$ 2,17","R$ 1,17",1
19122672,10/1/2024,LOJA A,1630,Produto 341,Grupo 5,"R$ 3,00","R$ 1,90",1
19122672,10/1/2024,LOJA A,5756,Produto 278,Grupo 6,"R$ 2,00","R$ 1,05",1
19122672,10/1/2024,LOJA A,9509,Produto 343,Grupo 1,"R$ 1,33","R$ 0,67",1
19122696,10/1/2024,LOJA A,117,Produto 45,Grupo 3,"R$ 3,67","R$ 2,11",2
19122764,10/1/2024,LOJA A,1536,Produto 345,Grupo 5,"R$ 3,33","R$ 1,90",1
19122764,10/1/2024,LOJA A,1936,Produto 346,Grupo 16,"R$ 5,33","R$ 4,47",1
19122785,10/1/2024,LOJA A,1655,Produto 208,Grupo 10,"R$ 1,17","R$ 0,67",1
19122809,10/1/2024,LOJA A,1743,Produto 237,Grupo 6,"R$ 0,78","R$ 0,47",1
19122809,10/1/2024,LOJA A,3348,Produto 39,Grupo 8,"R$ 1,33","R$ 0,58",1
19122809,10/1/2024,LOJA A,3212,Produto 350,Grupo 7,"R$ 1,86","R$ 1,50",1
19123045,10/1/2024,LOJA B,9420,Produto 222,Grupo 13,"R$ 4,67","R$ 2,38",2
19123086,10/1/2024,LOJA B,1547,Produto 352,Grupo 5,"R$ 0,83","R$ 0,34",1
19123086,10/1/2024,LOJA B,1846,Produto 353,Grupo 16,"R$ 2,66","R$ 1,97",1
19123121,10/1/2024,LOJA A,1835,Produto 156,Grupo 10,"R$ 2,67","R$ 0,89",2
19123272,10/1/2024,LOJA B,3213,Produto 138,Grupo 7,"R$ 2,83","R$ 1,50",1
19123272,10/1/2024,LOJA B,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19123272,10/1/2024,LOJA B,3214,Produto 127,Grupo 7,"R$ 2,67","R$ 1,50",1
19123354,10/1/2024,LOJA A,1672,Produto 132,Grupo 5,"R$ 0,83","R$ 0,34",1
19123354,10/1/2024,LOJA A,1440,Produto 359,Grupo 18,"R$ 6,00","R$ 2,75",1
19123410,10/1/2024,LOJA A,9786,Produto 141,Grupo 4,"R$ 4,33","R$ 3,94",1
19123453,10/1/2024,LOJA A,3025,Produto 162,Grupo 14,"R$ 2,33","R$ 1,27",1
19123453,10/1/2024,LOJA A,1517,Produto 91,Grupo 10,"R$ 4,33","R$ 2,56",2
19123453,10/1/2024,LOJA A,6536,Produto 363,Grupo 10,"R$ 4,00","R$ 2,23",1
19123453,10/1/2024,LOJA A,1856,Produto 364,Grupo 5,"R$ 1,17","R$ 0,65",1
19123453,10/1/2024,LOJA A,1783,Produto 306,Grupo 5,"R$ 1,17","R$ 0,65",1
19123499,10/1/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 8,33","R$ 7,87",2
19123553,10/1/2024,LOJA A,1743,Produto 237,Grupo 6,"R$ 0,78","R$ 0,47",1
19123553,10/1/2024,LOJA A,3212,Produto 350,Grupo 7,"R$ 1,86","R$ 1,50",1
19123708,10/1/2024,LOJA B,8843,Produto 369,Grupo 3,"R$ 5,33","R$ 2,49",2
19123708,10/1/2024,LOJA B,1547,Produto 352,Grupo 5,"R$ 0,83","R$ 0,34",1
19123708,10/1/2024,LOJA B,959,Produto 371,Grupo 2,"R$ 8,99","R$ 4,55",3
19123806,10/1/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19123830,10/1/2024,LOJA B,9718,Produto 178,Grupo 10,"R$ 1,00","R$ 0,36",1
19123966,10/1/2024,LOJA A,1817,Produto 106,Grupo 4,"R$ 10,67","R$ 7,67",1
19123989,10/1/2024,LOJA A,859,Produto 375,Grupo 5,"R$ 3,66","R$ 2,40",1
19124074,10/1/2024,LOJA A,1978,Produto 338,Grupo 16,"R$ 2,33","R$ 1,96",1
19124074,10/1/2024,LOJA A,7265,Produto 377,Grupo 1,"R$ 10,00","R$ 5,18",1
19124106,10/1/2024,LOJA A,6747,Produto 130,Grupo 4,"R$ 6,50","R$ 6,14",3
19124109,10/1/2024,LOJA B,138,Produto 42,Grupo 3,"R$ 9,99","R$ 5,21",3
19124131,10/1/2024,LOJA B,2057,Produto 380,Grupo 3,"R$ 4,00","R$ 2,22",2
19124131,10/1/2024,LOJA B,3214,Produto 127,Grupo 7,"R$ 2,67","R$ 1,50",1
19124131,10/1/2024,LOJA B,334,Produto 108,Grupo 5,"R$ 0,83","R$ 0,39",1
19124131,10/1/2024,LOJA B,90,Produto 383,Grupo 6,"R$ 1,66","R$ 0,75",1
19124139,10/1/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19124199,10/1/2024,LOJA B,8600,Produto 385,Grupo 6,"R$ 2,00","R$ 1,16",1
19124235,10/1/2024,LOJA B,4711,Produto 386,Grupo 4,"R$ 3,58","R$ 3,38",1
19124264,10/1/2024,LOJA B,5756,Produto 278,Grupo 6,"R$ 2,00","R$ 1,03",1
19124290,10/1/2024,LOJA A,212,Produto 388,Grupo 1,"R$ 0,83","R$ 0,40",1
19124384,10/1/2024,LOJA A,6747,Produto 130,Grupo 4,"R$ 2,17","R$ 2,05",1
19124442,10/1/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19124473,10/1/2024,LOJA B,1655,Produto 208,Grupo 10,"R$ 1,17","R$ 0,66",1
19124473,10/1/2024,LOJA B,1672,Produto 132,Grupo 5,"R$ 0,83","R$ 0,34",1
19124495,10/1/2024,LOJA B,7453,Produto 340,Grupo 16,"R$ 2,50","R$ 1,87",2
19124779,10/1/2024,LOJA A,72,Produto 13,Grupo 6,"R$ 3,17","R$ 2,15",1
19124834,10/1/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 8,33","R$ 7,87",2
19124834,10/1/2024,LOJA A,72,Produto 13,Grupo 6,"R$ 3,17","R$ 2,15",1
19124930,10/1/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19124946,10/1/2024,LOJA B,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19124946,10/1/2024,LOJA B,98,Produto 53,Grupo 4,"R$ 1,66","R$ 1,31",1
19125001,10/1/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 43,33","R$ 40,93",10
19125090,10/1/2024,LOJA B,1431,Produto 401,Grupo 15,"R$ 2,67","R$ 1,38",1
19125119,10/1/2024,LOJA A,5000,Produto 402,Grupo 1,"R$ 2,50","R$ 1,49",1
19125119,10/1/2024,LOJA A,9420,Produto 222,Grupo 13,"R$ 2,33","R$ 2,37",2
19125119,10/1/2024,LOJA A,3214,Produto 127,Grupo 7,"R$ 2,67","R$ 1,50",1
19125196,10/1/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19125196,10/1/2024,LOJA A,1674,Produto 406,Grupo 4,"R$ 3,66","R$ 1,93",1
19125248,10/1/2024,LOJA B,3213,Produto 138,Grupo 7,"R$ 2,83","R$ 1,50",1
19125263,10/1/2024,LOJA A,2046,Produto 408,Grupo 3,"R$ 1,33","R$ 0,79",1
19125291,10/1/2024,LOJA A,1580,Produto 305,Grupo 18,"R$ 4,33","R$ 2,21",1
19125291,10/1/2024,LOJA A,1783,Produto 306,Grupo 5,"R$ 2,33","R$ 1,30",2
19125455,10/1/2024,LOJA B,8908,Produto 411,Grupo 3,"R$ 5,33","R$ 3,34",2
19125455,10/1/2024,LOJA B,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19125478,10/1/2024,LOJA B,1973,Produto 24,Grupo 3,"R$ 3,33","R$ 2,04",1
19125534,10/1/2024,LOJA B,1748,Produto 214,Grupo 6,"R$ 4,83","R$ 3,16",1
19125548,10/1/2024,LOJA A,3213,Produto 138,Grupo 7,"R$ 5,67","R$ 3,00",2
19125548,10/1/2024,LOJA A,3214,Produto 127,Grupo 7,"R$ 5,33","R$ 3,00",2
19125548,10/1/2024,LOJA A,137,Produto 93,Grupo 7,"R$ 2,50","R$ 1,33",1
19125548,10/1/2024,LOJA A,8751,Produto 418,Grupo 8,"R$ 5,33","R$ 3,15",1
19125548,10/1/2024,LOJA A,9117,Produto 419,Grupo 7,"R$ 2,50","R$ 1,39",1
19125548,10/1/2024,LOJA A,88,Produto 166,Grupo 6,"R$ 4,83","R$ 3,25",1
19125548,10/1/2024,LOJA A,1748,Produto 214,Grupo 6,"R$ 4,83","R$ 3,21",1
19125548,10/1/2024,LOJA A,1615,Produto 422,Grupo 9,"R$ 2,17","R$ 1,35",1
19125567,10/1/2024,LOJA A,6747,Produto 130,Grupo 4,"R$ 2,17","R$ 2,05",1
19125590,10/1/2024,LOJA B,298,Produto 109,Grupo 4,"R$ 30,83","R$ 29,12",5
19125692,10/1/2024,LOJA A,90,Produto 383,Grupo 6,"R$ 1,66","R$ 0,75",1
19125733,10/1/2024,LOJA B,1637,Produto 60,Grupo 4,"R$ 2,17","R$ 1,77",1
19125789,10/1/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19125797,10/1/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 8,33","R$ 7,87",2
19125899,10/1/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19125909,10/1/2024,LOJA B,301,Produto 430,Grupo 8,"R$ 2,17","R$ 1,19",1
19125909,10/1/2024,LOJA B,72,Produto 13,Grupo 6,"R$ 3,17","R$ 2,12",1
19126065,10/1/2024,LOJA B,298,Produto 109,Grupo 4,"R$ 3,08","R$ 2,91",1
19126128,10/1/2024,LOJA A,3431,Produto 247,Grupo 3,"R$ 7,99","R$ 3,84",4
19126206,10/1/2024,LOJA B,1637,Produto 60,Grupo 4,"R$ 2,17","R$ 1,77",1
19126530,10/1/2024,LOJA B,137,Produto 93,Grupo 7,"R$ 2,50","R$ 1,33",1
19126530,10/1/2024,LOJA B,2095,Produto 89,Grupo 9,"R$ 1,67","R$ 0,76",1
19126539,10/1/2024,LOJA B,6287,Produto 160,Grupo 10,"R$ 1,50","R$ 0,73",1
19126613,10/1/2024,LOJA B,138,Produto 42,Grupo 3,"R$ 3,33","R$ 1,74",1
19126613,10/1/2024,LOJA B,1990,Produto 439,Grupo 3,"R$ 13,33","R$ 9,98",4
19126613,10/1/2024,LOJA B,5043,Produto 440,Grupo 7,"R$ 9,33","R$ 4,92",1
19126638,10/1/2024,LOJA A,1637,Produto 60,Grupo 4,"R$ 8,67","R$ 7,07",4
19126692,10/1/2024,LOJA B,4973,Produto 442,Grupo 10,"R$ 7,67","R$ 4,67",2
19126725,10/1/2024,LOJA B,137,Produto 93,Grupo 7,"R$ 1,50","R$ 1,33",1
19126794,10/1/2024,LOJA B,8142,Produto 444,Grupo 8,"R$ 1,50","R$ 1,25",1
19126837,10/1/2024,LOJA B,6287,Produto 160,Grupo 10,"R$ 1,50","R$ 0,73",1
19126837,10/1/2024,LOJA B,115,Produto 4,Grupo 4,"R$ 7,33","R$ 6,93",2
19126894,10/1/2024,LOJA B,7231,Produto 447,Grupo 3,"R$ 2,67","R$ 1,21",1
19126894,10/1/2024,LOJA B,120,Produto 325,Grupo 3,"R$ 5,66","R$ 3,13",1
19126920,10/1/2024,LOJA B,9998,Produto 449,Grupo 10,"R$ 1,50","R$ 0,44",1
19127032,10/1/2024,LOJA B,309,Produto 31,Grupo 3,"R$ 5,99","R$ 3,16",3
19127187,10/1/2024,LOJA A,3191,Produto 192,Grupo 4,"R$ 3,08","R$ 2,91",1
19127220,10/1/2024,LOJA A,10236,Produto 452,Grupo 4,"R$ 2,67","R$ 2,52",1
19127257,10/1/2024,LOJA A,3268,Produto 16,Grupo 4,"R$ 4,00","R$ 3,55",1
19127331,10/1/2024,LOJA A,9002,Produto 454,Grupo 1,"R$ 6,00","R$ 3,35",1
19127331,10/1/2024,LOJA A,248,Produto 455,Grupo 6,"R$ 3,00","R$ 1,76",1
19127351,10/1/2024,LOJA B,4973,Produto 442,Grupo 10,"R$ 11,50","R$ 7,00",3
19127351,10/1/2024,LOJA B,1313,Produto 457,Grupo 1,"R$ 1,00","R$ 0,64",1
19127382,10/1/2024,LOJA B,1313,Produto 457,Grupo 1,"R$ 1,00","R$ 0,64",1
19127391,10/1/2024,LOJA B,1990,Produto 439,Grupo 3,"R$ 3,33","R$ 2,49",1
19127450,10/1/2024,LOJA A,113,Produto 27,Grupo 4,"R$ 2,67","R$ 2,52",1
19127471,10/1/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 4,33","R$ 4,09",2
19127495,10/1/2024,LOJA A,138,Produto 42,Grupo 3,"R$ 3,33","R$ 1,74",1
19127543,10/1/2024,LOJA A,1361,Produto 463,Grupo 5,"R$ 3,33","R$ 1,87",1
19127543,10/1/2024,LOJA A,1447,Produto 464,Grupo 18,"R$ 5,00","R$ 2,75",1
19127631,10/1/2024,LOJA B,4547,Produto 103,Grupo 4,"R$ 3,58","R$ 3,38",1
19127707,10/1/2024,LOJA A,10236,Produto 452,Grupo 4,"R$ 2,67","R$ 2,52",1
19127719,10/1/2024,LOJA B,77,Produto 71,Grupo 4,"R$ 4,33","R$ 4,02",1
19127729,10/1/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19127770,10/1/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 4,17","R$ 3,94",1
19127770,10/1/2024,LOJA B,5756,Produto 278,Grupo 6,"R$ 2,00","R$ 1,03",1
19127817,10/1/2024,LOJA B,309,Produto 31,Grupo 3,"R$ 2,00","R$ 1,05",1
19127897,10/1/2024,LOJA B,298,Produto 109,Grupo 4,"R$ 6,17","R$ 5,82",2
19127897,10/1/2024,LOJA B,144,Produto 159,Grupo 13,"R$ 1,33","R$ 0,22",1
19128073,10/1/2024,LOJA A,1826,Produto 474,Grupo 2,"R$ 4,00","R$ 2,34",1
19128073,10/1/2024,LOJA A,7040,Produto 475,Grupo 1,"R$ 1,33","R$ 0,65",1
19128081,10/1/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 4,17","R$ 3,94",1
19128135,10/1/2024,LOJA A,10230,Produto 477,Grupo 10,"R$ 8,00","R$ 3,56",4
19128194,10/1/2024,LOJA A,3455,Produto 478,Grupo 4,"R$ 6,33","R$ 5,98",2
19128294,10/1/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19128394,10/1/2024,LOJA A,9786,Produto 141,Grupo 4,"R$ 4,33","R$ 3,94",1
19128720,10/1/2024,LOJA B,1637,Produto 60,Grupo 4,"R$ 2,17","R$ 1,77",1
19128781,10/1/2024,LOJA B,1866,Produto 12,Grupo 5,"R$ 3,33","R$ 1,90",1
19128781,10/1/2024,LOJA B,1908,Produto 483,Grupo 5,"R$ 1,17","R$ 0,54",1
19128874,10/1/2024,LOJA B,10285,Produto 484,Grupo 4,"R$ 20,00","R$ 18,89",3
19128877,10/1/2024,LOJA A,1649,Produto 485,Grupo 4,"R$ 3,83","R$ 3,68",1
19128877,10/1/2024,LOJA A,1317,Produto 281,Grupo 6,"R$ 3,17","R$ 2,02",1
19129057,10/1/2024,LOJA B,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19129119,10/1/2024,LOJA A,1655,Produto 208,Grupo 10,"R$ 1,17","R$ 0,67",1
19129119,10/1/2024,LOJA A,8729,Produto 98,Grupo 8,"R$ 1,50","R$ 0,76",1
19129139,10/1/2024,LOJA B,3182,Produto 490,Grupo 3,"R$ 12,99","R$ 6,91",3
19129147,10/1/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 4,17","R$ 3,94",1
19129191,10/1/2024,LOJA A,107,Produto 186,Grupo 4,"R$ 6,67","R$ 6,30",2
19129274,10/1/2024,LOJA A,8729,Produto 98,Grupo 8,"R$ 3,00","R$ 1,52",2
19129274,10/1/2024,LOJA A,9335,Produto 494,Grupo 1,"R$ 2,33","R$ 1,17",2
19129412,10/1/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19129420,10/1/2024,LOJA B,9718,Produto 178,Grupo 10,"R$ 1,00","R$ 0,36",1
19129446,10/1/2024,LOJA B,5756,Produto 278,Grupo 6,"R$ 2,00","R$ 1,03",1
19129470,10/1/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 4,33","R$ 4,09",2
19129574,10/1/2024,LOJA A,138,Produto 42,Grupo 3,"R$ 3,33","R$ 1,74",1
19129611,10/1/2024,LOJA B,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19129654,10/1/2024,LOJA B,2993,Produto 501,Grupo 3,"R$ 3,00","R$ 1,80",1
19129654,10/1/2024,LOJA B,8263,Produto 502,Grupo 3,"R$ 3,33","R$ 2,01",1
19129659,10/1/2024,LOJA A,1774,Produto 503,Grupo 5,"R$ 3,33","R$ 1,90",1
19129659,10/1/2024,LOJA A,9002,Produto 454,Grupo 1,"R$ 6,00","R$ 3,35",1
19129659,10/1/2024,LOJA A,7453,Produto 340,Grupo 16,"R$ 6,50","R$ 3,50",3
19129676,10/1/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19129683,10/1/2024,LOJA B,5756,Produto 278,Grupo 6,"R$ 2,00","R$ 1,03",1
19129700,10/1/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19129734,10/1/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 4,17","R$ 3,94",1
19129737,10/1/2024,LOJA A,1842,Produto 510,Grupo 4,"R$ 2,83","R$ 1,58",1
19129737,10/1/2024,LOJA A,1674,Produto 406,Grupo 4,"R$ 3,66","R$ 1,93",1
19129757,10/1/2024,LOJA A,1637,Produto 60,Grupo 4,"R$ 2,17","R$ 1,77",1
19129757,10/1/2024,LOJA A,1674,Produto 406,Grupo 4,"R$ 3,66","R$ 1,93",1
19129838,10/1/2024,LOJA A,396,Produto 514,Grupo 16,"R$ 2,33","R$ 1,96",1
19129838,10/1/2024,LOJA A,1941,Produto 515,Grupo 6,"R$ 4,00","R$ 2,30",1
19129978,10/1/2024,LOJA A,1990,Produto 439,Grupo 3,"R$ 10,00","R$ 7,95",3
19130003,10/1/2024,LOJA B,1982,Produto 122,Grupo 5,"R$ 0,67","R$ 0,39",1
19130003,10/1/2024,LOJA B,4547,Produto 103,Grupo 4,"R$ 3,58","R$ 3,38",1
19130097,10/1/2024,LOJA B,144,Produto 159,Grupo 13,"R$ 0,00","R$ 0,22",1
19130123,10/1/2024,LOJA B,144,Produto 159,Grupo 13,"R$ 0,00","R$ 0,22",1
19130222,10/1/2024,LOJA B,7453,Produto 340,Grupo 16,"R$ 2,50","R$ 1,87",2
19130465,10/1/2024,LOJA B,3421,Produto 114,Grupo 7,"R$ 1,33","R$ 0,91",2
19130475,10/1/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 7,33","R$ 6,93",2
19130494,10/1/2024,LOJA B,4547,Produto 103,Grupo 4,"R$ 7,17","R$ 6,77",2
19130494,10/1/2024,LOJA B,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19130510,10/1/2024,LOJA A,1817,Produto 106,Grupo 4,"R$ 10,67","R$ 7,67",1
19130563,10/1/2024,LOJA B,1746,Produto 14,Grupo 5,"R$ 1,00","R$ 0,56",1
19130589,10/1/2024,LOJA A,9786,Produto 141,Grupo 4,"R$ 4,33","R$ 3,94",1
19130622,10/1/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 6,50","R$ 6,14",3
19130708,10/1/2024,LOJA A,3268,Produto 16,Grupo 4,"R$ 4,00","R$ 3,55",1
19130708,10/1/2024,LOJA A,9718,Produto 178,Grupo 10,"R$ 2,00","R$ 0,72",2
19130740,10/1/2024,LOJA A,1655,Produto 208,Grupo 10,"R$ 1,17","R$ 0,67",1
19130769,10/1/2024,LOJA A,9786,Produto 141,Grupo 4,"R$ 4,33","R$ 3,94",1
19130769,10/1/2024,LOJA A,9950,Produto 534,Grupo 4,"R$ 4,33","R$ 3,94",1
19130792,10/1/2024,LOJA A,6347,Produto 535,Grupo 6,"R$ 2,00","R$ 1,11",1
19130792,10/1/2024,LOJA A,3214,Produto 127,Grupo 7,"R$ 2,67","R$ 1,50",1
19130792,10/1/2024,LOJA A,9529,Produto 537,Grupo 7,"R$ 2,67","R$ 1,50",1
19130843,10/1/2024,LOJA A,9786,Produto 141,Grupo 4,"R$ 4,33","R$ 3,94",1
19130917,10/1/2024,LOJA B,128,Produto 9,Grupo 3,"R$ 1,66","R$ 0,87",1
19130979,10/1/2024,LOJA A,10632,Produto 540,Grupo 1,"R$ 4,00","R$ 2,33",1
19130979,10/1/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19131153,10/1/2024,LOJA A,137,Produto 93,Grupo 7,"R$ 2,50","R$ 2,67",2
19131153,10/1/2024,LOJA A,9718,Produto 178,Grupo 10,"R$ 1,00","R$ 0,36",1
19131203,10/1/2024,LOJA A,116,Produto 253,Grupo 18,"R$ 4,33","R$ 2,53",1
19131203,10/1/2024,LOJA A,242,Produto 211,Grupo 18,"R$ 4,33","R$ 2,53",1
19131203,10/1/2024,LOJA A,1518,Produto 546,Grupo 5,"R$ 1,83","R$ 1,10",1
19131203,10/1/2024,LOJA A,9718,Produto 178,Grupo 10,"R$ 1,00","R$ 0,36",1
19131234,10/1/2024,LOJA A,9786,Produto 141,Grupo 4,"R$ 4,33","R$ 3,94",1
19131251,10/1/2024,LOJA B,90,Produto 383,Grupo 6,"R$ 1,66","R$ 0,75",1
19131417,10/1/2024,LOJA B,1989,Produto 112,Grupo 4,"R$ 6,67","R$ 5,72",1
19131579,10/1/2024,LOJA B,92,Produto 551,Grupo 4,"R$ 4,17","R$ 3,86",1
19131643,10/1/2024,LOJA B,2172,Produto 552,Grupo 6,"R$ 1,33","R$ 0,83",1
19131656,10/1/2024,LOJA B,3117,Produto 128,Grupo 4,"R$ 4,17","R$ 3,94",1
19131656,10/1/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19131674,10/1/2024,LOJA A,82,Produto 176,Grupo 5,"R$ 1,66","R$ 1,08",1
19131674,10/1/2024,LOJA A,6347,Produto 535,Grupo 6,"R$ 2,00","R$ 1,11",1
19131674,10/1/2024,LOJA A,9024,Produto 557,Grupo 16,"R$ 1,83","R$ 1,41",1
19131674,10/1/2024,LOJA A,9510,Produto 63,Grupo 1,"R$ 1,33","R$ 0,67",1
19131733,10/1/2024,LOJA A,6747,Produto 130,Grupo 4,"R$ 2,17","R$ 2,05",1
19131775,10/1/2024,LOJA A,3117,Produto 128,Grupo 4,"R$ 8,33","R$ 7,87",2
19131914,10/1/2024,LOJA B,138,Produto 42,Grupo 3,"R$ 3,33","R$ 1,74",1
19131917,10/1/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 7,33","R$ 6,93",2
19132183,10/1/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19132183,10/1/2024,LOJA B,98,Produto 53,Grupo 4,"R$ 1,66","R$ 1,31",1
19132239,10/1/2024,LOJA B,3164,Produto 15,Grupo 4,"R$ 4,33","R$ 4,09",2
19132239,10/1/2024,LOJA B,1746,Produto 14,Grupo 5,"R$ 1,00","R$ 0,56",1
19132286,10/1/2024,LOJA B,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19132286,10/1/2024,LOJA B,3348,Produto 39,Grupo 8,"R$ 3,99","R$ 1,81",3
19132304,10/1/2024,LOJA B,1903,Produto 569,Grupo 5,"R$ 1,17","R$ 0,66",1
19132332,10/1/2024,LOJA B,3171,Produto 37,Grupo 3,"R$ 4,50","R$ 2,51",1
19132363,10/1/2024,LOJA B,1834,Produto 20,Grupo 3,"R$ 7,33","R$ 4,08",2
19132402,10/1/2024,LOJA B,8401,Produto 572,Grupo 5,"R$ 2,00","R$ 1,05",1
19132456,10/1/2024,LOJA A,115,Produto 4,Grupo 4,"R$ 3,67","R$ 3,46",1
19132456,10/1/2024,LOJA A,6347,Produto 535,Grupo 6,"R$ 2,00","R$ 1,11",1
19132456,10/1/2024,LOJA A,3214,Produto 127,Grupo 7,"R$ 2,67","R$ 1,50",1
19132456,10/1/2024,LOJA A,3010,Produto 576,Grupo 6,"R$ 2,00","R$ 1,01",1
19132551,10/1/2024,LOJA B,6347,Produto 535,Grupo 6,"R$ 2,00","R$ 1,09",1
19132578,10/1/2024,LOJA A,1844,Produto 578,Grupo 3,"R$ 10,99","R$ 5,99",3
19132578,10/1/2024,LOJA A,3195,Produto 579,Grupo 3,"R$ 3,66","R$ 2,00",1
19132609,10/1/2024,LOJA A,3164,Produto 15,Grupo 4,"R$ 2,17","R$ 2,05",1
19132708,10/1/2024,LOJA A,1835,Produto 156,Grupo 10,"R$ 1,33","R$ 0,44",1
19132724,10/1/2024,LOJA A,1842,Produto 510,Grupo 4,"R$ 2,83","R$ 1,58",1
19132728,10/1/2024,LOJA B,6347,Produto 535,Grupo 6,"R$ 2,00","R$ 1,09",1
19132886,10/1/2024,LOJA B,9704,Produto 584,Grupo 1,"R$ 4,00","R$ 2,16",1
